copy1	copy2	ID.1	ID.2	TEconsensus.1	TEconsensus.2	species.1	species.2	superfamily	mrca	divTime	pID	length	qStart	qEnd	sStart	sEnd	ka	ks	length.aa	community	hitGroup
GCA_905171775.1-LR991681.1-2746792-2753559-+-GCA_905171775.1:ltr-1_family-467	GCA_905171765.1-LR991670.1-70500002-70506781-+-GCA_905171775.1:ltr-1_family-467	21	1396738	GCA_905171775.1:ltr-1_family-467	GCA_905171775.1:ltr-1_family-467	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	98.04	6785	1	6767	49	6779	0.00777361379898608	0.00992035924835192	6186	4201	2395
GCA_905171775.1-LR991680.1-638324686-638331532-C-GCA_905171775.1:ltr-1_family-467	GCA_905171765.1-LR991670.1-70500002-70506781-+-GCA_905171775.1:ltr-1_family-467	19	1396738	GCA_905171775.1:ltr-1_family-467	GCA_905171775.1:ltr-1_family-467	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	97.636	6853	6846	1	1	6779	0.00744316251415879	0.0176418568236934	6195	4201	2395
GCA_905171775.1-LR991680.1-638324686-638331532-C-GCA_905171775.1:ltr-1_family-467	GCA_905171765.1-LR991668.1-595968100-595974921-+-GCA_905171775.1:ltr-1_family-467	19	1396730	GCA_905171775.1:ltr-1_family-467	GCA_905171775.1:ltr-1_family-467	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	98.366	6854	1	6846	6821	1	0.00480718221897609	0.0201974498504882	6231	4201	2395
GCA_905171775.1-LR991680.1-638324686-638331532-C-GCA_905171775.1:ltr-1_family-467	GCA_905171765.1-LR991668.1-433760077-433766898-+-GCA_905171775.1:ltr-1_family-467	19	1396739	GCA_905171775.1:ltr-1_family-467	GCA_905171775.1:ltr-1_family-467	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	98.132	6854	1	6846	6821	1	0.00632425168731774	0.0214133879113916	6231	4201	2395
GCA_905171775.1-LR991680.1-638324686-638331532-C-GCA_905171775.1:ltr-1_family-467	GCA_905171765.1-LR991668.1-460821428-460828246-+-GCA_905171775.1:ltr-1_family-467	19	1396740	GCA_905171775.1:ltr-1_family-467	GCA_905171775.1:ltr-1_family-467	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	98.118	6854	1	6846	6818	1	0.00502878409776966	0.0220965214945312	5169	4201	2395
GCA_905171775.1-LR991680.1-638324686-638331532-C-GCA_905171775.1:ltr-1_family-467	GCA_905171765.1-LR991670.1-576282694-576289515-+-GCA_905171775.1:ltr-1_family-467	19	1396741	GCA_905171775.1:ltr-1_family-467	GCA_905171775.1:ltr-1_family-467	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	98.089	6854	1	6846	6821	1	0.00713169070727682	0.0229211412256113	6243	4201	2395
GCA_905171775.1-LR991680.1-638324686-638331532-C-GCA_905171775.1:ltr-1_family-467	GCA_905171765.1-LR991668.1-596986272-596993060-+-GCA_905171775.1:ltr-1_family-467	19	1396747	GCA_905171775.1:ltr-1_family-467	GCA_905171775.1:ltr-1_family-467	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	97.753	6854	6846	1	1	6788	0.00547058991104514	0.0201408392726025	6195	4201	2395
GCA_905171775.1-LR991685.1-109249531-109256347-C-GCA_905171775.1:ltr-1_family-467	GCA_905171765.1-LR991670.1-373078436-373085255-C-GCA_905171775.1:ltr-1_family-467	30	1396735	GCA_905171775.1:ltr-1_family-467	GCA_905171775.1:ltr-1_family-467	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	98.417	6821	1	6816	1	6819	0.00911869114756072	0.0215562638159342	6231	4201	2395
GCA_905171775.1-LR991685.1-109249531-109256347-C-GCA_905171775.1:ltr-1_family-467	GCA_905171765.1-LR991671.1-552373757-552380578-C-GCA_905171775.1:ltr-1_family-467	30	1396734	GCA_905171775.1:ltr-1_family-467	GCA_905171775.1:ltr-1_family-467	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	98.402	6821	1	6816	1	6821	0.00992224580503422	0.0230810380440066	6243	4201	2395
GCA_905171775.1-LR991685.1-109249531-109256347-C-GCA_905171775.1:ltr-1_family-467	GCA_905171765.1-CAJIMN010000117.1-16510-23298-C-GCA_905171775.1:ltr-1_family-467	30	1396745	GCA_905171775.1:ltr-1_family-467	GCA_905171775.1:ltr-1_family-467	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	98.05	6821	1	6816	1	6788	0.00800450725530875	0.0217898332263801	6210	4201	2395
GCA_905171775.1-LR991685.1-109249531-109256347-C-GCA_905171775.1:ltr-1_family-467	GCA_905171765.1-CAJIMN010000100.1-19699-26487-C-GCA_905171775.1:ltr-1_family-467	30	1396746	GCA_905171775.1:ltr-1_family-467	GCA_905171775.1:ltr-1_family-467	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	98.021	6821	1	6816	1	6788	0.00825825574216948	0.0217915172086238	6210	4201	2395
GCA_905171775.1-LR991683.1-2274542-2281367-+-GCA_905171775.1:ltr-1_family-467	GCA_905171765.1-LR991670.1-576282694-576289515-+-GCA_905171775.1:ltr-1_family-467	22	1396741	GCA_905171775.1:ltr-1_family-467	GCA_905171775.1:ltr-1_family-467	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	97.081	6852	1	6825	1	6821	0.0133516731490635	0.0315064028898395	5565	4201	2395
GCA_905171775.1-LR991683.1-2274542-2281367-+-GCA_905171775.1:ltr-1_family-467	GCA_905171765.1-LR991670.1-70500002-70506781-+-GCA_905171775.1:ltr-1_family-467	22	1396738	GCA_905171775.1:ltr-1_family-467	GCA_905171775.1:ltr-1_family-467	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	96.642	6850	1	6825	1	6779	0.0141676582174285	0.0271820151921125	5553	4201	2395
GCA_905171775.1-LR991685.1-109249531-109256347-C-GCA_905171775.1:ltr-1_family-467	GCA_905171765.1-LR991668.1-277221598-277228386-C-GCA_905171775.1:ltr-1_family-467	30	1396748	GCA_905171775.1:ltr-1_family-467	GCA_905171775.1:ltr-1_family-467	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	97.962	6822	1	6816	1	6788	0.00996190686504403	0.0200196070560971	6180	4201	2395
GCA_905171775.1-LR991682.1-101433055-101439855-C-GCA_905171775.1:ltr-1_family-467	GCA_905171765.1-LR991668.1-195726294-195733082-C-GCA_905171775.1:ltr-1_family-467	20	1396737	GCA_905171775.1:ltr-1_family-467	GCA_905171775.1:ltr-1_family-467	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	98.809	6800	1	6800	1	6788	0.00556957528222903	0.0178937246906519	6225	4201	2395
GCA_905171775.1-LR991684.1-29805260-29812060-+-GCA_905171775.1:ltr-1_family-467	GCA_905171765.1-LR991670.1-576282694-576289515-+-GCA_905171775.1:ltr-1_family-467	25	1396741	GCA_905171775.1:ltr-1_family-467	GCA_905171775.1:ltr-1_family-467	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	98.519	6821	1	6800	1	6821	0.00761710714107124	0.016419552499488	6237	4201	2395
GCA_905171775.1-LR991684.1-29805260-29812060-+-GCA_905171775.1:ltr-1_family-467	GCA_905171765.1-LR991670.1-70500002-70506781-+-GCA_905171775.1:ltr-1_family-467	25	1396738	GCA_905171775.1:ltr-1_family-467	GCA_905171775.1:ltr-1_family-467	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	98.574	6800	1	6800	1	6779	0.00878876979582782	0.0137333278888719	6213	4201	2395
GCA_905171775.1-LR991682.1-101433055-101439855-C-GCA_905171775.1:ltr-1_family-467	GCA_905171765.1-LR991667.1-320259946-320266755-C-GCA_905171775.1:ltr-1_family-467	20	1396751	GCA_905171775.1:ltr-1_family-467	GCA_905171775.1:ltr-1_family-467	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	98.461	6821	1	6800	1	6809	0.00724005663897164	0.0175426097662635	6180	4201	2395
GCA_905171775.1-LR991683.1-286583463-286590263-C-GCA_905171775.1:ltr-1_family-467	GCA_905171765.1-LR991667.1-320259946-320266755-C-GCA_905171775.1:ltr-1_family-467	26	1396751	GCA_905171775.1:ltr-1_family-467	GCA_905171775.1:ltr-1_family-467	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	98.039	6833	1	6800	1	6809	0.00686287671008525	0.0154766603210804	5436	4201	2395
GCA_905171775.1-LR991683.1-286583463-286590263-C-GCA_905171775.1:ltr-1_family-467	GCA_905171765.1-LR991668.1-195726294-195733082-C-GCA_905171775.1:ltr-1_family-467	26	1396737	GCA_905171775.1:ltr-1_family-467	GCA_905171775.1:ltr-1_family-467	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	97.819	6833	1	6800	1	6788	0.00467775796691355	0.0158657482669097	5487	4201	2395
GCA_905171775.1-LR991688.1-133380624-133387438-+-GCA_905171775.1:ltr-1_family-467	GCA_905171765.1-LR991670.1-576282694-576289515-+-GCA_905171775.1:ltr-1_family-467	27	1396741	GCA_905171775.1:ltr-1_family-467	GCA_905171775.1:ltr-1_family-467	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	97.294	6837	1	6814	1	6821	0.0152310146488464	0.032426288733392	4071	4201	2395
GCA_905171775.1-LR991688.1-133380624-133387438-+-GCA_905171775.1:ltr-1_family-467	GCA_905171765.1-LR991670.1-70500002-70506781-+-GCA_905171775.1:ltr-1_family-467	27	1396738	GCA_905171775.1:ltr-1_family-467	GCA_905171775.1:ltr-1_family-467	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	96.841	6837	1	6814	1	6779	0.0165174503843109	0.0291757377128438	4023	4201	2395
GCA_905171775.1-LR991681.1-2746792-2753559-+-GCA_905171775.1:ltr-1_family-467	GCA_905171765.1-LR991668.1-595968100-595974921-+-GCA_905171775.1:ltr-1_family-467	21	1396730	GCA_905171775.1:ltr-1_family-467	GCA_905171775.1:ltr-1_family-467	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	98.777	6785	1	6767	49	6821	0.00544767645012537	0.0114086813058355	6219	4201	2395
GCA_905171775.1-LR991680.1-45469418-45476211-C-GCA_905171775.1:ltr-1_family-484	GCA_905171765.1-LR991667.1-320259946-320266755-C-GCA_905171775.1:ltr-1_family-467	32	1396751	GCA_905171775.1:ltr-1_family-484	GCA_905171775.1:ltr-1_family-467	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	98.46	6818	1	6793	1	6809	0.00778005900895116	0.0117566924451065	6183	4201	2395
GCA_905171775.1-LR991681.1-2746792-2753559-+-GCA_905171775.1:ltr-1_family-467	GCA_905171765.1-LR991668.1-433760077-433766898-+-GCA_905171775.1:ltr-1_family-467	21	1396739	GCA_905171775.1:ltr-1_family-467	GCA_905171775.1:ltr-1_family-467	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	98.541	6785	1	6767	49	6821	0.00697055588040189	0.012611690746155	6219	4201	2395
GCA_905171775.1-LR991681.1-2746792-2753559-+-GCA_905171775.1:ltr-1_family-467	GCA_905171765.1-LR991668.1-460821428-460828246-+-GCA_905171775.1:ltr-1_family-467	21	1396740	GCA_905171775.1:ltr-1_family-467	GCA_905171775.1:ltr-1_family-467	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	98.526	6785	1	6767	49	6818	0.005498723130149	0.0125494387695978	5154	4201	2395
GCA_905171775.1-LR991681.1-2746792-2753559-+-GCA_905171775.1:ltr-1_family-467	GCA_905171765.1-LR991668.1-596986272-596993060-+-GCA_905171775.1:ltr-1_family-467	21	1396747	GCA_905171775.1:ltr-1_family-467	GCA_905171775.1:ltr-1_family-467	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	98.172	6785	1	6767	49	6788	0.00605137216547634	0.0113016152020593	6186	4201	2395
GCA_905171775.1-LR991680.1-399746701-399753537-+-GCA_905171775.1:ltr-1_family-467	GCA_905171765.1-LR991667.1-320259946-320266755-C-GCA_905171775.1:ltr-1_family-467	12	1396751	GCA_905171775.1:ltr-1_family-467	GCA_905171775.1:ltr-1_family-467	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	97.9	6856	1	6836	6809	1	0.0108461783929244	0.0156428546669094	3288	4201	2395
GCA_905171775.1-LR991682.1-432110306-432117057-+-GCA_905171775.1:ltr-1_family-467	GCA_905171765.1-LR991667.1-320259946-320266755-C-GCA_905171775.1:ltr-1_family-467	13	1396751	GCA_905171775.1:ltr-1_family-467	GCA_905171775.1:ltr-1_family-467	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	98.089	6751	1	6751	6809	83	0.01363714922464	0.0187728210785039	6198	4201	2395
GCA_905171775.1-LR991682.1-432110306-432117057-+-GCA_905171775.1:ltr-1_family-467	GCA_905171765.1-LR991668.1-195726294-195733082-C-GCA_905171775.1:ltr-1_family-467	13	1396737	GCA_905171775.1:ltr-1_family-467	GCA_905171775.1:ltr-1_family-467	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	97.897	6751	1	6751	6788	83	0.0117855496635836	0.0196353629479607	6225	4201	2395
GCA_905171775.1-LR991680.1-45469418-45476211-C-GCA_905171775.1:ltr-1_family-484	GCA_905171765.1-LR991668.1-195726294-195733082-C-GCA_905171775.1:ltr-1_family-467	32	1396737	GCA_905171775.1:ltr-1_family-484	GCA_905171775.1:ltr-1_family-467	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	98.75	6800	1	6793	1	6788	0.00640226982444991	0.0126396392367487	6225	4201	2395
GCA_905171775.1-LR991680.1-399746701-399753537-+-GCA_905171775.1:ltr-1_family-467	GCA_905171765.1-LR991671.1-552373757-552380578-C-GCA_905171775.1:ltr-1_family-467	12	1396734	GCA_905171775.1:ltr-1_family-467	GCA_905171775.1:ltr-1_family-467	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	98.104	6856	1	6836	6821	1	0.00563834205155807	0.0162824369919241	3339	4201	2395
GCA_905171775.1-LR991680.1-399746701-399753537-+-GCA_905171775.1:ltr-1_family-467	GCA_905171765.1-LR991670.1-373078436-373085255-C-GCA_905171775.1:ltr-1_family-467	12	1396735	GCA_905171775.1:ltr-1_family-467	GCA_905171775.1:ltr-1_family-467	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	98.104	6856	1	6836	6819	1	0.0068435773953472	0.015125620374009	3327	4201	2395
GCA_905171775.1-LR991680.1-399746701-399753537-+-GCA_905171775.1:ltr-1_family-467	GCA_905171765.1-CAJIMN010000117.1-16510-23298-C-GCA_905171775.1:ltr-1_family-467	12	1396745	GCA_905171775.1:ltr-1_family-467	GCA_905171775.1:ltr-1_family-467	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	97.754	6856	1	6836	6788	1	0.00480909612604403	0.015421182164816	3342	4201	2395
GCA_905171775.1-LR991680.1-399746701-399753537-+-GCA_905171775.1:ltr-1_family-467	GCA_905171765.1-CAJIMN010000100.1-19699-26487-C-GCA_905171775.1:ltr-1_family-467	12	1396746	GCA_905171775.1:ltr-1_family-467	GCA_905171775.1:ltr-1_family-467	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	97.754	6856	1	6836	6788	1	0.00433824355788404	0.0154187083751864	3342	4201	2395
GCA_905171775.1-LR991680.1-399746701-399753537-+-GCA_905171775.1:ltr-1_family-467	GCA_905171765.1-LR991668.1-195726294-195733082-C-GCA_905171775.1:ltr-1_family-467	12	1396737	GCA_905171775.1:ltr-1_family-467	GCA_905171775.1:ltr-1_family-467	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	97.71	6856	1	6836	6788	1	0.00714892605562271	0.0133140814008816	3351	4201	2395
GCA_905171775.1-LR991683.1-2274542-2281367-+-GCA_905171775.1:ltr-1_family-467	GCA_905171765.1-LR991668.1-595968100-595974921-+-GCA_905171775.1:ltr-1_family-467	22	1396730	GCA_905171775.1:ltr-1_family-467	GCA_905171775.1:ltr-1_family-467	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	97.329	6852	1	6825	1	6821	0.011303075285601	0.0294695191915666	5553	4201	2395
GCA_905171775.1-LR991683.1-2274542-2281367-+-GCA_905171775.1:ltr-1_family-467	GCA_905171765.1-LR991668.1-433760077-433766898-+-GCA_905171775.1:ltr-1_family-467	22	1396739	GCA_905171775.1:ltr-1_family-467	GCA_905171775.1:ltr-1_family-467	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	97.125	6852	1	6825	1	6821	0.011949037941538	0.0308366069649932	5553	4201	2395
GCA_905171775.1-LR991683.1-2274542-2281367-+-GCA_905171775.1:ltr-1_family-467	GCA_905171765.1-LR991668.1-460821428-460828246-+-GCA_905171775.1:ltr-1_family-467	22	1396740	GCA_905171775.1:ltr-1_family-467	GCA_905171775.1:ltr-1_family-467	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	97.11	6852	1	6825	1	6818	0.0102502263005528	0.0314396951655174	4503	4201	2395
GCA_905171775.1-LR991682.1-316274887-316281484-+-GCA_905171775.1:ltr-1_family-467	GCA_905171765.1-LR991670.1-576282694-576289515-+-GCA_905171775.1:ltr-1_family-467	28	1396741	GCA_905171775.1:ltr-1_family-467	GCA_905171775.1:ltr-1_family-467	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	98.524	6572	58	6597	250	6821	0.00661743784708464	0.0180463781158538	6225	4201	2395
GCA_905171775.1-LR991683.1-2274542-2281367-+-GCA_905171775.1:ltr-1_family-467	GCA_905171765.1-LR991668.1-596986272-596993060-+-GCA_905171775.1:ltr-1_family-467	22	1396747	GCA_905171775.1:ltr-1_family-467	GCA_905171775.1:ltr-1_family-467	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	96.731	6852	1	6825	1	6788	0.0120137578413062	0.0280917076977908	5553	4201	2395
GCA_905171775.1-LR991680.1-585658162-585664953-C-GCA_905171775.1:ltr-1_family-467	GCA_905171765.1-LR991668.1-195726294-195733082-C-GCA_905171775.1:ltr-1_family-467	36	1396737	GCA_905171775.1:ltr-1_family-467	GCA_905171775.1:ltr-1_family-467	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	98.75	6800	1	6791	1	6788	0.00570677988607491	0.0150942857377768	6213	4201	2395
GCA_905171775.1-LR991682.1-244144753-244151544-C-GCA_905171775.1:ltr-1_family-467	GCA_905171765.1-LR991668.1-195726294-195733082-C-GCA_905171775.1:ltr-1_family-467	37	1396737	GCA_905171775.1:ltr-1_family-467	GCA_905171775.1:ltr-1_family-467	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	98.691	6800	1	6791	1	6788	0.00662648157488003	0.0146434639869795	6213	4201	2395
GCA_905171775.1-LR991680.1-585658162-585664953-C-GCA_905171775.1:ltr-1_family-467	GCA_905171765.1-LR991667.1-320259946-320266755-C-GCA_905171775.1:ltr-1_family-467	36	1396751	GCA_905171775.1:ltr-1_family-467	GCA_905171775.1:ltr-1_family-467	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	98.489	6818	1	6791	1	6809	0.00737560580339316	0.014710579958061	6174	4201	2395
GCA_905171775.1-LR991682.1-244144753-244151544-C-GCA_905171775.1:ltr-1_family-467	GCA_905171765.1-LR991667.1-320259946-320266755-C-GCA_905171775.1:ltr-1_family-467	37	1396751	GCA_905171775.1:ltr-1_family-467	GCA_905171775.1:ltr-1_family-467	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	98.431	6818	1	6791	1	6809	0.00830390452506957	0.0142563623547804	6174	4201	2395
GCA_905171775.1-LR991680.1-399746701-399753537-+-GCA_905171775.1:ltr-1_family-467	GCA_905171765.1-LR991668.1-277221598-277228386-C-GCA_905171775.1:ltr-1_family-467	12	1396748	GCA_905171775.1:ltr-1_family-467	GCA_905171775.1:ltr-1_family-467	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	97.739	6856	1	6836	6788	1	0.00681633937647275	0.00996600999254047	3342	4201	2395
GCA_905171775.1-LR991682.1-316274887-316281484-+-GCA_905171775.1:ltr-1_family-467	GCA_905171765.1-LR991670.1-70500002-70506781-+-GCA_905171775.1:ltr-1_family-467	28	1396738	GCA_905171775.1:ltr-1_family-467	GCA_905171775.1:ltr-1_family-467	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	98.565	6551	58	6597	249	6779	0.00734409437946072	0.0147502521103602	6198	4201	2395
GCA_905171775.1-LR991680.1-656745692-656752492-+-GCA_905171775.1:ltr-1_family-467	GCA_905171765.1-LR991668.1-595968100-595974921-+-GCA_905171775.1:ltr-1_family-467	23	1396730	GCA_905171775.1:ltr-1_family-467	GCA_905171775.1:ltr-1_family-467	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	99.032	6821	1	6800	1	6821	0.00361246391435855	0.0112248484348566	6225	4201	2395
GCA_905171775.1-LR991681.1-470441063-470447863-+-GCA_905171775.1:ltr-1_family-467	GCA_905171765.1-LR991668.1-595968100-595974921-+-GCA_905171775.1:ltr-1_family-467	24	1396730	GCA_905171775.1:ltr-1_family-467	GCA_905171775.1:ltr-1_family-467	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	99.032	6821	1	6800	1	6821	0.00396019121808285	0.0098656213979269	6225	4201	2395
GCA_905171775.1-LR991680.1-656745692-656752492-+-GCA_905171775.1:ltr-1_family-467	GCA_905171765.1-LR991668.1-596986272-596993060-+-GCA_905171775.1:ltr-1_family-467	23	1396747	GCA_905171775.1:ltr-1_family-467	GCA_905171775.1:ltr-1_family-467	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	98.985	6800	1	6800	1	6788	0.0048840235507556	0.0121756582918968	6213	4201	2395
GCA_905171775.1-LR991681.1-470441063-470447863-+-GCA_905171775.1:ltr-1_family-467	GCA_905171765.1-LR991668.1-596986272-596993060-+-GCA_905171775.1:ltr-1_family-467	24	1396747	GCA_905171775.1:ltr-1_family-467	GCA_905171775.1:ltr-1_family-467	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	98.956	6800	1	6800	1	6788	0.00545457886183573	0.0112620749680983	6213	4201	2395
GCA_905171775.1-LR991680.1-656745692-656752492-+-GCA_905171775.1:ltr-1_family-467	GCA_905171765.1-LR991668.1-433760077-433766898-+-GCA_905171775.1:ltr-1_family-467	23	1396739	GCA_905171775.1:ltr-1_family-467	GCA_905171775.1:ltr-1_family-467	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	98.798	6821	1	6800	1	6821	0.00512931706172457	0.0124270401559863	6225	4201	2395
GCA_905171775.1-LR991681.1-470441063-470447863-+-GCA_905171775.1:ltr-1_family-467	GCA_905171765.1-LR991668.1-433760077-433766898-+-GCA_905171775.1:ltr-1_family-467	24	1396739	GCA_905171775.1:ltr-1_family-467	GCA_905171775.1:ltr-1_family-467	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	98.783	6821	1	6800	1	6821	0.00569902433106632	0.0110631260843593	6225	4201	2395
GCA_905171775.1-LR991684.1-29805260-29812060-+-GCA_905171775.1:ltr-1_family-467	GCA_905171765.1-LR991668.1-595968100-595974921-+-GCA_905171775.1:ltr-1_family-467	25	1396730	GCA_905171775.1:ltr-1_family-467	GCA_905171775.1:ltr-1_family-467	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	98.783	6821	1	6800	1	6821	0.00554138329288126	0.0136950146718662	6225	4201	2395
GCA_905171775.1-LR991680.1-656745692-656752492-+-GCA_905171775.1:ltr-1_family-467	GCA_905171765.1-LR991668.1-460821428-460828246-+-GCA_905171775.1:ltr-1_family-467	23	1396740	GCA_905171775.1:ltr-1_family-467	GCA_905171775.1:ltr-1_family-467	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	98.783	6821	1	6800	1	6818	0.00412485743187331	0.0123247347078084	5160	4201	2395
GCA_905171775.1-LR991680.1-656745692-656752492-+-GCA_905171775.1:ltr-1_family-467	GCA_905171765.1-LR991670.1-576282694-576289515-+-GCA_905171775.1:ltr-1_family-467	23	1396741	GCA_905171775.1:ltr-1_family-467	GCA_905171775.1:ltr-1_family-467	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	98.754	6821	1	6800	1	6821	0.00544439131849637	0.0139742879651006	6225	4201	2395
GCA_905171775.1-LR991681.1-470441063-470447863-+-GCA_905171775.1:ltr-1_family-467	GCA_905171765.1-LR991668.1-460821428-460828246-+-GCA_905171775.1:ltr-1_family-467	24	1396740	GCA_905171775.1:ltr-1_family-467	GCA_905171775.1:ltr-1_family-467	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	98.769	6821	1	6800	1	6818	0.005113966799745	0.0112271144066035	5160	4201	2395
GCA_905171775.1-LR991681.1-470441063-470447863-+-GCA_905171775.1:ltr-1_family-467	GCA_905171765.1-LR991670.1-576282694-576289515-+-GCA_905171775.1:ltr-1_family-467	24	1396741	GCA_905171775.1:ltr-1_family-467	GCA_905171775.1:ltr-1_family-467	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	98.739	6821	1	6800	1	6821	0.00601432945398264	0.0126047266543492	6225	4201	2395
GCA_905171775.1-LR991682.1-101433055-101439855-C-GCA_905171775.1:ltr-1_family-467	GCA_905171765.1-CAJIMN010000117.1-16510-23298-C-GCA_905171775.1:ltr-1_family-467	20	1396745	GCA_905171775.1:ltr-1_family-467	GCA_905171775.1:ltr-1_family-467	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	98.838	6800	1	6800	1	6788	0.00501282523270343	0.0174739190314529	6213	4201	2395
GCA_905171775.1-LR991682.1-101433055-101439855-C-GCA_905171775.1:ltr-1_family-467	GCA_905171765.1-CAJIMN010000100.1-19699-26487-C-GCA_905171775.1:ltr-1_family-467	20	1396746	GCA_905171775.1:ltr-1_family-467	GCA_905171775.1:ltr-1_family-467	Rana_temporaria	Bufo_bufo	LTR/Pao	270	298.424	98.838	6800	1	6800	1	6788	0.00475983527773282	0.0174728402365039	6213	4201	2395
